employee_id,first_name,last_name,email,phone,position,hourly_wage,shift_date,shift_start_time,shift_end_time
104,Bruce,Ernst,bernst@abcfoodmart.com,590-423-4568,IT_PROG,$24.00,2023-04-19,13:07:00,21:07:00
105,David,Austin,daustin@abcfoodmart.com,590-423-4569,IT_PROG,$24.00,2023-05-09,17:07:00,01:07:00
106,Valli,Pataballa,vpatabal@abcfoodmart.com,590-423-4560,IT_PROG,$24.00,2023-02-19,08:01:00,16:01:00
107,Diana,Lorentz,dlorentz@abcfoodmart.com,590-423-5567,IT_PROG,$24.00,2023-03-30,20:09:00,04:09:00
108,Nancy,Greenberg,ngreenbe@abcfoodmart.com,515-124-4569,FI_MGR,$30.00,2023-11-18,04:39:00,12:39:00
109,Daniel,Faviet,dfaviet@abcfoodmart.com,515-124-4169,FI_ACCOUNT,$20.50,2023-05-05,07:59:00,15:59:00
110,John,Chen,jchen@abcfoodmart.com,515-124-4269,FI_ACCOUNT,$20.50,2023-10-24,14:00:00,22:00:00
111,Ismael,Sciarra,isciarra@abcfoodmart.com,515-124-4369,FI_ACCOUNT,$20.50,2023-07-02,06:05:00,14:05:00
112,Jose Manuel,Urman,jmurman@abcfoodmart.com,515-124-4469,FI_ACCOUNT,$20.50,2023-08-01,13:48:00,21:48:00
113,Luis,Popp,lpopp@abcfoodmart.com,515-124-4567,FI_ACCOUNT,$20.50,2023-08-02,19:11:00,03:11:00
114,Den,Raphaely,drapheal@abcfoodmart.com,515-127-4561,PU_MAN,$26.00,2023-08-25,20:17:00,04:17:00
115,Alexander,Khoo,akhoo@abcfoodmart.com,515-127-4562,PU_CLERK,$17.00,2023-09-15,02:54:00,10:54:00
116,Shelli,Baida,sbaida@abcfoodmart.com,515-127-4563,PU_CLERK,$17.00,2023-06-10,10:57:00,18:57:00
117,Sigal,Tobias,stobias@abcfoodmart.com,515-127-4564,PU_CLERK,$17.00,2023-04-23,12:56:00,20:56:00
118,Guy,Himuro,ghimuro@abcfoodmart.com,515-127-4565,PU_CLERK,$17.00,2023-04-11,06:17:00,14:17:00
119,Karen,Colmenares,kcolmena@abcfoodmart.com,515-127-4566,PU_CLERK,$17.00,2023-09-28,04:30:00,12:30:00
120,Matthew,Weiss,mweiss@abcfoodmart.com,650-123-1234,ST_MAN,$27.00,2023-08-05,05:05:00,13:05:00
121,Adam,Fripp,afripp@abcfoodmart.com,650-123-2234,ST_MAN,$27.00,2023-05-27,22:45:00,06:45:00
122,Payam,Kaufling,pkauflin@abcfoodmart.com,650-123-3234,ST_MAN,$27.00,2023-09-22,08:34:00,16:34:00
123,Shanta,Vollman,svollman@abcfoodmart.com,650-123-4234,ST_MAN,$27.00,2023-05-19,00:46:00,08:46:00
124,Kevin,Mourgos,kmourgos@abcfoodmart.com,650-123-5234,ST_MAN,$27.00,2023-06-29,15:59:00,23:59:00
125,Julia,Nayer,jnayer@abcfoodmart.com,650-124-1214,SH_CLERK,$15.00,2023-04-12,22:18:00,06:18:00
126,Irene,Mikkilineni,imikkili@abcfoodmart.com,650-124-1224,SH_CLERK,$15.00,2023-07-07,15:18:00,23:18:00
127,James,Landry,jlandry@abcfoodmart.com,650-124-1334,SH_CLERK,$15.00,2023-01-18,13:23:00,21:23:00
128,Steven,Markle,smarkle@abcfoodmart.com,650-124-1434,SH_CLERK,$15.00,2023-07-15,19:47:00,03:47:00
129,Laura,Bissot,lbissot@abcfoodmart.com,650-124-5234,SH_CLERK,$15.00,2023-07-11,09:08:00,17:08:00
130,Mozhe,Atkinson,matkinso@abcfoodmart.com,650-124-6234,SH_CLERK,$15.00,2023-03-17,18:42:00,02:42:00
131,James,Marlow,jamrlow@abcfoodmart.com,650-124-7234,SH_CLERK,$15.00,2023-01-05,08:50:00,16:50:00
132,TJ,Olson,tjolson@abcfoodmart.com,650-124-8234,SH_CLERK,$15.00,2023-08-23,19:22:00,03:22:00
133,Jason,Mallin,jmallin@abcfoodmart.com,650-127-1934,SH_CLERK,$15.00,2023-06-04,12:25:00,20:25:00
134,Michael,Rogers,mrogers@abcfoodmart.com,650-127-1834,SH_CLERK,$15.00,2023-05-09,22:58:00,06:58:00
135,Ki,Gee,kgee@abcfoodmart.com,650-127-1734,SH_CLERK,$15.00,2023-06-28,18:06:00,02:06:00
136,Hazel,Philtanker,hphiltan@abcfoodmart.com,650-127-1634,SH_CLERK,$15.00,2023-10-10,10:56:00,18:56:00
137,Renske,Ladwig,rladwig@abcfoodmart.com,650-121-1234,SH_CLERK,$15.00,2023-03-03,11:26:00,19:26:00
138,Stephen,Stiles,sstiles@abcfoodmart.com,650-121-2034,SH_CLERK,$15.00,2023-08-18,15:47:00,23:47:00
139,John,Seo,jseo@abcfoodmart.com,650-121-2019,SH_CLERK,$15.00,2023-04-01,21:57:00,05:57:00
140,Joshua,Patel,jpatel@abcfoodmart.com,650-121-1834,SH_CLERK,$15.00,2023-05-19,02:16:00,10:16:00
