employee_id,first_name,last_name,email,phone,position,hourly_wage,shift_date,shift_start_time,shift_end_time
104,Bruce,Ernst,bernst@abcfoodmart.com,590-423-4568,IT_PROG,$24.00,2023-03-05,06:57:00,14:57:00
105,David,Austin,daustin@abcfoodmart.com,590-423-4569,IT_PROG,$24.00,2023-07-17,11:18:00,19:18:00
106,Valli,Pataballa,vpatabal@abcfoodmart.com,590-423-4560,IT_PROG,$24.00,2023-09-08,06:34:00,14:34:00
107,Diana,Lorentz,dlorentz@abcfoodmart.com,590-423-5567,IT_PROG,$24.00,2023-11-06,05:51:00,13:51:00
108,Nancy,Greenberg,ngreenbe@abcfoodmart.com,515-124-4569,FI_MGR,$30.00,2023-09-21,22:26:00,06:26:00
109,Daniel,Faviet,dfaviet@abcfoodmart.com,515-124-4169,FI_ACCOUNT,$20.50,2023-04-08,11:38:00,19:38:00
110,John,Chen,jchen@abcfoodmart.com,515-124-4269,FI_ACCOUNT,$20.50,2023-11-16,17:04:00,01:04:00
111,Ismael,Sciarra,isciarra@abcfoodmart.com,515-124-4369,FI_ACCOUNT,$20.50,2023-01-19,23:57:00,07:57:00
112,Jose Manuel,Urman,jmurman@abcfoodmart.com,515-124-4469,FI_ACCOUNT,$20.50,2023-05-26,05:32:00,13:32:00
113,Luis,Popp,lpopp@abcfoodmart.com,515-124-4567,FI_ACCOUNT,$20.50,2023-10-30,02:46:00,10:46:00
114,Den,Raphaely,drapheal@abcfoodmart.com,515-127-4561,PU_MAN,$26.00,2023-07-17,19:34:00,03:34:00
115,Alexander,Khoo,akhoo@abcfoodmart.com,515-127-4562,PU_CLERK,$17.00,2023-08-21,13:25:00,21:25:00
116,Shelli,Baida,sbaida@abcfoodmart.com,515-127-4563,PU_CLERK,$17.00,2023-07-04,06:40:00,14:40:00
117,Sigal,Tobias,stobias@abcfoodmart.com,515-127-4564,PU_CLERK,$17.00,2023-02-02,05:20:00,13:20:00
118,Guy,Himuro,ghimuro@abcfoodmart.com,515-127-4565,PU_CLERK,$17.00,2023-05-23,09:10:00,17:10:00
119,Karen,Colmenares,kcolmena@abcfoodmart.com,515-127-4566,PU_CLERK,$17.00,2023-06-12,00:34:00,08:34:00
120,Matthew,Weiss,mweiss@abcfoodmart.com,650-123-1234,ST_MAN,$27.00,2023-11-20,09:12:00,17:12:00
121,Adam,Fripp,afripp@abcfoodmart.com,650-123-2234,ST_MAN,$27.00,2023-06-10,09:03:00,17:03:00
122,Payam,Kaufling,pkauflin@abcfoodmart.com,650-123-3234,ST_MAN,$27.00,2023-08-01,15:18:00,23:18:00
123,Shanta,Vollman,svollman@abcfoodmart.com,650-123-4234,ST_MAN,$27.00,2023-06-14,23:48:00,07:48:00
124,Kevin,Mourgos,kmourgos@abcfoodmart.com,650-123-5234,ST_MAN,$27.00,2023-09-15,13:15:00,21:15:00
125,Julia,Nayer,jnayer@abcfoodmart.com,650-124-1214,SH_CLERK,$15.00,2023-05-07,00:22:00,08:22:00
126,Irene,Mikkilineni,imikkili@abcfoodmart.com,650-124-1224,SH_CLERK,$15.00,2023-02-20,16:45:00,00:45:00
127,James,Landry,jlandry@abcfoodmart.com,650-124-1334,SH_CLERK,$15.00,2023-09-19,18:14:00,02:14:00
128,Steven,Markle,smarkle@abcfoodmart.com,650-124-1434,SH_CLERK,$15.00,2023-04-21,06:56:00,14:56:00
129,Laura,Bissot,lbissot@abcfoodmart.com,650-124-5234,SH_CLERK,$15.00,2023-11-17,11:24:00,19:24:00
130,Mozhe,Atkinson,matkinso@abcfoodmart.com,650-124-6234,SH_CLERK,$15.00,2023-05-05,20:15:00,04:15:00
131,James,Marlow,jamrlow@abcfoodmart.com,650-124-7234,SH_CLERK,$15.00,2023-07-30,23:10:00,07:10:00
132,TJ,Olson,tjolson@abcfoodmart.com,650-124-8234,SH_CLERK,$15.00,2023-09-23,22:52:00,06:52:00
133,Jason,Mallin,jmallin@abcfoodmart.com,650-127-1934,SH_CLERK,$15.00,2023-10-03,11:33:00,19:33:00
134,Michael,Rogers,mrogers@abcfoodmart.com,650-127-1834,SH_CLERK,$15.00,2023-10-25,08:09:00,16:09:00
135,Ki,Gee,kgee@abcfoodmart.com,650-127-1734,SH_CLERK,$15.00,2023-05-18,05:52:00,13:52:00
136,Hazel,Philtanker,hphiltan@abcfoodmart.com,650-127-1634,SH_CLERK,$15.00,2023-06-10,21:17:00,05:17:00
137,Renske,Ladwig,rladwig@abcfoodmart.com,650-121-1234,SH_CLERK,$15.00,2023-09-23,03:45:00,11:45:00
138,Stephen,Stiles,sstiles@abcfoodmart.com,650-121-2034,SH_CLERK,$15.00,2023-04-16,06:44:00,14:44:00
139,John,Seo,jseo@abcfoodmart.com,650-121-2019,SH_CLERK,$15.00,2023-01-16,08:46:00,16:46:00
140,Joshua,Patel,jpatel@abcfoodmart.com,650-121-1834,SH_CLERK,$15.00,2023-04-18,12:22:00,20:22:00
